Cidade,Bairro,Preco,M²,Tipo,Quarto,Vaga,Suíte
brasilia,park-way,3.750.000,670,Casa,5,4,5
brasilia,park-way,1.800.000,400,Casa,5,10,3
brasilia,park-way,220.000,300,Lote/Terreno,,,
brasilia,park-way,2.800.000,500,Casa,7,5,3
brasilia,park-way,4.800.000,700,Casa,5,,5
brasilia,park-way,1.300.000,2500,Lote/Terreno,,,
brasilia,park-way,2.400.000,5000,Lote/Terreno,,,
brasilia,park-way,2.000.000,561,Casa,5,9,4
brasilia,park-way,1.698.000,430,Casa,4,3,2
brasilia,park-way,750.000,250,Casa,3,2,2
brasilia,park-way,950.000,580,Casa,5,2,1
brasilia,sudoeste,Sob Consulta,346,Apartamento,4,,
brasilia,sudoeste,520.000,60,Apartamento,2,,
brasilia,sudoeste,550.000,62,Apartamento,2,,
brasilia,sudoeste,3.525.000,261,Apartamento,4,3,4
brasilia,sudoeste,Sob Consulta,275,Apartamento,3,,
brasilia,sudoeste,2.890.000,308,Apartamento,4,4,4
brasilia,sudoeste,2.980.000,320,Apartamento,4,2,3
brasilia,sudoeste,3.100.000,259,Apartamento,4,3,4
brasilia,sudoeste,Sob Consulta,472,Apartamento,4,,
brasilia,sudoeste,5.850.000,397,Apartamento,4,4,4
brasilia,sudoeste,260.000,34,Kitnet,1,,
brasilia,sudoeste,3.190.000,312,Apartamento,5,4,5
brasilia,sudoeste,Sob Consulta,175,Apartamento,4,,
brasilia,sudoeste,2.300.000,286,Apartamento,4,4,3
brasilia,sudoeste,1.349.000,125,Apartamento,3,1,1
brasilia,sudoeste,345.000,42,Apartamento,1,1,
brasilia,sudoeste,A partir de 1.834.331,97,Loja,,,
brasilia,sudoeste,2.500.000,192,Apartamento,4,2,2
brasilia,sudoeste,265.000,27,Kitnet,1,1,
brasilia,sudoeste,5.200.000,437,Apartamento,4,4,4
brasilia,sudoeste,Sob Consulta,139,Apartamento,3,,
brasilia,sudoeste,1.170.000,96,Apartamento,3,1,1
brasilia,sudoeste,2.100.000,160,Apartamento,4,2,2
brasilia,sudoeste,700.000,68,Apartamento,2,1,1
brasilia,sudoeste,Sob Consulta,238,Apartamento,4,,
brasilia,sudoeste,3.198.421,236,Apartamento,4,4,4
brasilia,sudoeste,2.300.000,180,Apartamento,4,2,3
brasilia,sudoeste,2.990.000,249,Apartamento,4,2,1
brasilia,sudoeste,670.000,62,Apartamento,2,,1
brasilia,sudoeste,2.200.000,205,Apartamento,4,2,1
brasilia,sudoeste,330.000,50,Sala,,,
brasilia,sudoeste,230.000,23,Kitnet,1,1,1
brasilia,sudoeste,259.000,33,Apartamento,1,,1
brasilia,sudoeste,680.000,68,Apartamento,2,1,
brasilia,sudoeste,5.999.999,540,Apartamento,4,4,4
brasilia,sudoeste,2.495.000,202,Apartamento,4,2,2
brasilia,sudoeste,950.000,87,Apartamento,3,1,
brasilia,sudoeste,660.000,67,Apartamento,2,1,
brasilia,sudoeste,560.000,55,Apartamento,1,1,
brasilia,sudoeste,3.625.785,244,Apartamento,4,4,4
brasilia,sudoeste,7.656.000,548,Apartamento,4,6,4
brasilia,sudoeste,2.200.000,204,Apartamento,4,2,1
brasilia,sudoeste,2.600.000,215,Apartamento,4,2,3
brasilia,sudoeste,2.599.000,215,Apartamento,5,2,5
brasilia,sudoeste,2.850.000,282,Apartamento,4,2,1
brasilia,sudoeste,700.000,32,Loja,,,
brasilia,sudoeste,8.600.000,598,Apartamento,4,6,4
brasilia,sudoeste,7.947.500,548,Apartamento,4,6,4
brasilia,sudoeste,3.450.000,287,Apartamento,4,4,4
brasilia,sudoeste,270.000,32,Kitnet,1,,
brasilia,sudoeste,1.990.000,140,Apartamento,3,2,3
brasilia,sudoeste,1.950.000,144,Apartamento,4,2,2
brasilia,sudoeste,2.534.856,172,Apartamento,4,3,4
brasilia,sudoeste,1.180.000,98,Apartamento,3,1,1
brasilia,sudoeste,750.000,63,Apartamento,2,1,1
brasilia,sudoeste,2.570.000,180,Apartamento,4,3,3
brasilia,sudoeste,950.000,88,Apartamento,2,1,
brasilia,sudoeste,750.000,60,Apartamento,1,1,1
brasilia,sudoeste,1.670.000,147,Apartamento,4,2,1
brasilia,sudoeste,280.000,28,Kitnet,1,,
brasilia,sudoeste,3.300.000,250,Apartamento,4,3,2
brasilia,sudoeste,2.900.000,245,Apartamento,4,3,2
brasilia,sudoeste,4.038.609,230,Apartamento,4,4,4
brasilia,sudoeste,1.200.000,88,Apartamento,3,1,
brasilia,sudoeste,2.458.000,172,Apartamento,4,3,4
brasilia,sudoeste,3.320.211,236,Apartamento,4,4,4
brasilia,sudoeste,6.000.000,544,Apartamento,4,4,4
brasilia,sudoeste,660.000,68,Apartamento,2,1,
brasilia,sudoeste,734.000,55,Apartamento,1,,1
brasilia,sudoeste,550.000,56,Apartamento,2,,
brasilia,sudoeste,3.320.211,236,Apartamento,4,4,4
brasilia,sudoeste,1.060.000,78,Apartamento,3,1,1
brasilia,sudoeste,3.190.000,303,Apartamento,4,4,4
brasilia,sudoeste,2.500.000,202,Apartamento,3,2,1
brasilia,sudoeste,1.680.000,154,Apartamento,4,2,2
brasilia,sudoeste,280.000,32,Kitnet,1,,
brasilia,sudoeste,950.000,96,Apartamento,1,1,1
brasilia,sudoeste,260.000,27,Apartamento,1,1,
brasilia,sudoeste,259.000,40,Kitnet,1,1,1
brasilia,sudoeste,960.000,88,Apartamento,3,1,1
brasilia,sudoeste,1.050.000,91,Apartamento,3,1,1
brasilia,sudoeste,734.000,55,Apartamento,1,,1
brasilia,sudoeste,1.700.000,128,Apartamento,3,2,1
brasilia,sudoeste,3.199.000,236,Apartamento,4,4,4
brasilia,sudoeste,2.730.480,178,Apartamento,4,3,4
brasilia,sudoeste,3.950.000,346,Apartamento,3,3,3
brasilia,sudoeste,1.230.000,97,Apartamento,3,2,1
brasilia,sudoeste,260.000,38,Sala,,,
brasilia,sudoeste,660.000,67,Apartamento,2,1,
brasilia,sudoeste,734.000,55,Apartamento,1,,1
brasilia,sudoeste,311.000,33,Sala,,1,
brasilia,sudoeste,5.999.999,540,Apartamento,4,4,4
brasilia,sudoeste,260.000,26,Kitnet,1,1,1
brasilia,sudoeste,835.000,51,Sala,,,
brasilia,sudoeste,235.000,26,Kitnet,1,1,1
brasilia,sudoeste,2.500.000,202,Apartamento,4,2,2
brasilia,sudoeste,2.558.835,172,Apartamento,4,3,4
brasilia,sudoeste,1.990.000,145,Apartamento,4,2,2
brasilia,sudoeste,3.600.000,279,Apartamento,4,4,4
brasilia,sudoeste,350.000,39,Kitnet,1,,
brasilia,sudoeste,620.000,61,Apartamento,2,,
brasilia,sudoeste,760.000,56,Apartamento,1,1,1
brasilia,sudoeste,2.090.000,161,Apartamento,4,2,2
brasilia,sudoeste,3.450.000,270,Apartamento,4,3,4
brasilia,sudoeste,159.000,23,Kitnet,1,,
brasilia,sudoeste,2.827.000,257,Apartamento,4,2,2
brasilia,sudoeste,660.000,68,Apartamento,2,1,
brasilia,sudoeste,1.060.000,78,Apartamento,2,1,1
brasilia,sudoeste,2.500.000,202,Apartamento,4,2,1
brasilia,sudoeste,2.300.000,210,Apartamento,4,3,1
brasilia,sudoeste,835.000,62,Apartamento,2,1,
brasilia,sudoeste,734.000,55,Apartamento,1,,1
brasilia,sudoeste,7.868.749,548,Apartamento,4,6,4
brasilia,sudoeste,1.170.000,92,Apartamento,3,1,1
brasilia,sudoeste,1.370.000,112,Apartamento,3,1,1
brasilia,sudoeste,1.290.000,42,Loja,,,
brasilia,sudoeste,6.500.000,545,Apartamento,4,4,4
brasilia,sudoeste,595.000,62,Kitnet,1,1,1
brasilia,sudoeste,159.000,23,Kitnet,1,,
brasilia,sudoeste,3.990.000,287,Apartamento,4,3,2
brasilia,sudoeste,230.000,25,Kitnet,1,1,
brasilia,sudoeste,2.558.000,172,Apartamento,4,3,4
brasilia,sudoeste,1.490.000,120,Apartamento,4,2,1
brasilia,sudoeste,2.850.000,198,Apartamento,4,2,3
brasilia,sudoeste,1.370.000,112,Apartamento,3,1,1
brasilia,sudoeste,7.868.682,548,Apartamento,4,6,4
brasilia,sudoeste,7.868.683,548,Apartamento,4,6,4
brasilia,sudoeste,560.000,55,Apartamento,1,1,
brasilia,sudoeste,270.000,40,Sala,,,
brasilia,sudoeste,230.000,27,Apartamento,1,,1
brasilia,sudoeste,1.100.000,90,Apartamento,3,1,1
brasilia,sudoeste,3.287.338,236,Apartamento,4,4,4
brasilia,sudoeste,324.660,30,Sala,,1,
brasilia,sudoeste,2.323.000,172,Apartamento,4,3,4
brasilia,sudoeste,285.000,28,Kitnet,1,,1
brasilia,sudoeste,560.000,55,Apartamento,1,1,1
brasilia,sudoeste,930.000,88,Apartamento,2,1,
brasilia,sudoeste,423.000,44,Apartamento,1,1,
brasilia,sudoeste,519.000,61,Apartamento,2,,1
brasilia,sudoeste,370.000,33,Flat,1,1,
brasilia,sudoeste,580.000,61,Apartamento,2,,
brasilia,sudoeste,1.200.000,87,Apartamento,3,1,1
brasilia,sudoeste,734.000,55,Apartamento,1,,1
brasilia,sudoeste,260.000,40,Apartamento,1,,1
brasilia,sudoeste,350.000,35,Loja,,,
brasilia,sudoeste,7.300.000,473,Apartamento,4,5,4
brasilia,sudoeste,525.000,61,Apartamento,2,,
brasilia,sudoeste,9.035.000,473,Apartamento,4,5,4
brasilia,sudoeste,1.160.000,95,Apartamento,3,1,1
brasilia,sudoeste,855.000,90,Apartamento,3,1,1
brasilia,sudoeste,920.000,85,Apartamento,2,,1
brasilia,sudoeste,1.000.000,90,Apartamento,3,1,1
brasilia,sudoeste,262.000,28,Apartamento,1,,
brasilia,sudoeste,210.000,30,Kitnet,1,,
brasilia,sudoeste,734.000,55,Apartamento,1,,1
brasilia,sudoeste,269.000,25,Kitnet,1,2,1
brasilia,sudoeste,310.000,28,Kitnet,1,,
brasilia,sudoeste,299.500,32,Apartamento,1,,
brasilia,sudoeste,205.000,26,Kitnet,1,,
brasilia,sudoeste,734.000,55,Apartamento,1,,1
brasilia,sudoeste,285.000,37,Kitnet,1,,
brasilia,sudoeste,2.580.000,161,Apartamento,3,4,3
brasilia,sudoeste,12.000.000,834,Apartamento,5,8,5
brasilia,sudoeste,2.490.000,179,Apartamento,4,2,3
brasilia,sudoeste,260.000,30,Apartamento,1,,1
brasilia,sudoeste,205.000,26,Kitnet,1,,
brasilia,sudoeste,500.000,59,Apartamento,2,1,
brasilia,sudoeste,1.500.000,138,Apartamento,4,2,2
brasilia,sudoeste,359.000,40,Kitnet,1,,
brasilia,sudoeste,380.000,45,Apartamento,1,1,
brasilia,sudoeste,265.000,30,Loja,,,
brasilia,sudoeste,570.000,78,Loja,,,
brasilia,sudoeste,280.000,25,Kitnet,1,,
brasilia,sudoeste,249.000,24,Kitnet,1,1,1
brasilia,sudoeste,980.000,92,Apartamento,3,1,1
brasilia,sudoeste,255.000,28,Apartamento,1,1,1
brasilia,sudoeste,230.000,30,Kitnet,1,,1
brasilia,sudoeste,265.000,28,Apartamento,1,,
brasilia,sudoeste,2.370.000,202,Apartamento,4,4,1
brasilia,sudoeste,315.000,33,Sala,1,1,
brasilia,sudoeste,300.000,30,Kitnet,1,1,
brasilia,sudoeste,250.000,41,Apartamento,1,,
brasilia,sudoeste,250.000,40,Sala,,,
brasilia,sudoeste,270.000,27,Apartamento,1,1,
brasilia,sudoeste,260.000,34,Kitnet,1,,
brasilia,sudoeste,3.999.000,243,Apartamento,4,4,4
brasilia,sudoeste,280.000,27,Apartamento,1,1,
brasilia,sudoeste,3.190.822,234,Apartamento,4,4,4
brasilia,sudoeste,265.000,27,Kitnet,1,1,1
brasilia,sudoeste,970.000,90,Apartamento,3,1,1
brasilia,sudoeste,270.000,32,Kitnet,1,,
brasilia,sudoeste,230.000,35,Kitnet,1,,
brasilia,sudoeste,3.300.000,330,Apartamento,4,4,4
brasilia,sudoeste,1.180.000,94,Apartamento,3,,
brasilia,sudoeste,3.990.000,287,Apartamento,4,3,2
brasilia,sudoeste,350.000,39,Kitnet,1,,
brasilia,sudoeste,2.850.000,300,Prédio,,,
brasilia,sudoeste,220.000,38,Loja,,,
brasilia,sudoeste,545.000,62,Apartamento,2,,
brasilia,sudoeste,315.000,24,Kitnet,1,2,1
brasilia,sudoeste,7.200.000,473,Apartamento,4,5,4
brasilia,sudoeste,2.370.000,200,Apartamento,4,2,1
brasilia,sudoeste,980.000,91,Apartamento,3,1,1
brasilia,sudoeste,190.000,25,Kitnet,1,,
brasilia,sudoeste,749.000,55,Apartamento,1,,1
brasilia,sudoeste,275.000,28,Apartamento,1,,
brasilia,sudoeste,220.000,29,Apartamento,1,1,1
brasilia,sudoeste,310.000,27,Kitnet,1,,1
brasilia,sudoeste,260.000,27,Kitnet,1,1,
brasilia,sudoeste,4.200.000,280,Apartamento,4,,4
brasilia,sudoeste,4.400.000,565,Prédio,,,
brasilia,sudoeste,2.558.836,172,Apartamento,4,3,4
brasilia,sudoeste,200.000,36,Kitnet,1,,
brasilia,sudoeste,590.000,60,Apartamento,2,,
brasilia,sudoeste,2.327.677,178,Apartamento,4,3,4
brasilia,sudoeste,1.300.000,94,Apartamento,3,1,1
brasilia,sudoeste,950.000,104,Apartamento,2,1,
brasilia,sudoeste,2.500.000,200,Apartamento,4,2,2
brasilia,sudoeste,2.850.000,307,Apartamento,5,4,5
brasilia,sudoeste,734.000,55,Apartamento,1,,1
brasilia,sudoeste,310.000,32,Apartamento,1,,
brasilia,sudoeste,1.680.000,150,Apartamento,4,2,2
brasilia,sudoeste,255.000,30,Apartamento,1,,1
brasilia,sudoeste,900.000,81,Apartamento,2,1,1
brasilia,sudoeste,750.000,50,Sala,,,
brasilia,sudoeste,1.180.000,90,Apartamento,3,1,1
brasilia,sudoeste,2.300.000,285,Apartamento,4,4,3
brasilia,sudoeste,660.000,68,Apartamento,2,1,
brasilia,sudoeste,720.000,72,Loja,,,
brasilia,sudoeste,2.300.000,208,Apartamento,3,2,1
brasilia,sudoeste,1.390.000,145,Apartamento,3,1,1
brasilia,sudoeste,290.000,34,Kitnet,1,,
brasilia,sudoeste,345.000,32,Apartamento,1,1,
brasilia,sudoeste,220.000,28,Kitnet,1,,
brasilia,sudoeste,2.327.666,178,Apartamento,4,3,4
brasilia,sudoeste,265.000,73,Kitnet,1,1,
brasilia,sudoeste,245.000,23,Kitnet,1,1,1
brasilia,sudoeste,200.000,33,Kitnet,1,,1
brasilia,sudoeste,1.680.000,158,Apartamento,4,2,2
brasilia,sudoeste,250.000,37,Kitnet,1,,
brasilia,sudoeste,750.000,60,Apartamento,2,1,
brasilia,sudoeste,250.000,40,Kitnet,1,1,
brasilia,sudoeste,310.000,27,Kitnet,1,,1
brasilia,sudoeste,343.900,39,Kitnet,1,,1
brasilia,sudoeste,159.000,23,Kitnet,1,,
brasilia,sudoeste,30.000,12,Garagem,,1,
brasilia,sudoeste,210.000,30,Kitnet,1,,
brasilia,sudoeste,350.000,46,Apartamento,2,1,
brasilia,sudoeste,239.000,30,Apartamento,1,1,1
brasilia,sudoeste,649.000,62,Apartamento,2,,
brasilia,sudoeste,290.000,42,Loja,,,
brasilia,sudoeste,2.500.000,202,Apartamento,4,2,2
brasilia,sudoeste,3.190.000,289,Apartamento,4,4,4
brasilia,sudoeste,734.000,43,Apartamento,1,,1
brasilia,sudoeste,230.000,30,Kitnet,1,1,1
brasilia,sudoeste,159.000,23,Kitnet,1,,
brasilia,sudoeste,270.000,30,Kitnet,1,,1
brasilia,sudoeste,734.000,43,Apartamento,1,,
brasilia,sudoeste,195.000,30,Sala,,,
brasilia,sudoeste,3.279.527,235,Apartamento,4,4,4
brasilia,sudoeste,635.000,60,Apartamento,1,,
brasilia,sudoeste,730.000,55,Apartamento,1,,1
brasilia,sudoeste,220.000,29,Kitnet,1,1,
brasilia,sudoeste,3.300.000,330,Loja,,,
brasilia,sudoeste,275.000,29,Kitnet,1,,1
brasilia,sudoeste,660.000,91,Sala,,1,
brasilia,sudoeste,625.000,62,Apartamento,2,,
brasilia,sudoeste,810.000,77,Apartamento,3,1,1
brasilia,sudoeste,730.000,55,Apartamento,1,,1
brasilia,sudoeste,2.457.234,172,Apartamento,4,3,4
brasilia,sudoeste,45.000,70,Comercial,,,
brasilia,sudoeste,750.000,110,Sala,,,
brasilia,sudoeste,343.900,39,Kitnet,1,1,
brasilia,sudoeste,330.000,50,Sala,,,
brasilia,sudoeste,660.000,68,Apartamento,2,1,
brasilia,sudoeste,5.200.000,440,Apartamento,4,4,4
brasilia,sudoeste,990.000,88,Apartamento,3,1,1
brasilia,sudoeste,350.000,39,Apartamento,1,,
brasilia,sudoeste,3.900.000,357,Apartamento,3,2,3
brasilia,sudoeste,260.000,24,Apartamento,1,1,1
brasilia,sudoeste,1.170.000,97,Apartamento,3,1,1
brasilia,sudoeste,360.000,33,Kitnet,1,1,
brasilia,sudoeste,1.700.000,150,Apartamento,4,2,2
brasilia,sudoeste,270.000,40,Kitnet,1,,
brasilia,sudoeste,650.000,59,Apartamento,2,1,
brasilia,sudoeste,510.000,59,Apartamento,2,,
brasilia,sudoeste,900.000,70,Apartamento,2,,
brasilia,sudoeste,6.500.000,544,Apartamento,3,4,3
brasilia,sudoeste,315.000,33,Kitnet,1,1,
brasilia,sudoeste,450.000,25,Lote/Terreno,,,
brasilia,sudoeste,230.000,30,Apartamento,1,,1
brasilia,sudoeste,260.000,26,Kitnet,1,1,
brasilia,sudoeste,200.000,39,Kitnet,1,,
brasilia,sudoeste,6.500.000,543,Apartamento,4,4,4
brasilia,sudoeste,734.000,55,Apartamento,1,,1
brasilia,sudoeste,680.000,62,Apartamento,1,1,1
brasilia,sudoeste,300.000,30,Apartamento,1,1,1
brasilia,sudoeste,220.000,30,Loja,,,1
brasilia,sudoeste,197.000,32,Loja,,,
brasilia,sudoeste,240.000,32,Kitnet,1,,1
brasilia,sudoeste,3.190.833,234,Apartamento,4,4,4
brasilia,sudoeste,265.000,27,Kitnet,1,1,
brasilia,sudoeste,215.000,28,Kitnet,1,,
brasilia,sudoeste,1.640.000,153,Apartamento,4,2,2
brasilia,sudoeste,2.950.000,300,Apartamento,4,3,2
brasilia,sudoeste,2.850.000,161,Apartamento,3,4,3
brasilia,sudoeste,940.000,91,Apartamento,2,2,1
brasilia,park-sul,798.479,75,Apartamento,1,2,1
brasilia,park-sul,418.851,34,Apartamento,1,1,
brasilia,park-sul,306.133,26,Apartamento,1,1,
brasilia,park-sul,400.000,35,Flat,1,1,
brasilia,park-sul,2.549.000,202,Apartamento,4,4,4
brasilia,park-sul,1.799.000,117,Apartamento,3,2,2
brasilia,park-sul,370.000,40,Flat,1,,
brasilia,park-sul,2.618.385,202,Apartamento,4,4,4
brasilia,park-sul,1.665.000,121,Apartamento,4,2,2
brasilia,park-sul,540.000,50,Apartamento,2,1,1
brasilia,park-sul,1.570.000,120,Apartamento,3,1,3
brasilia,park-sul,1.038.196,102,Apartamento,1,2,1
brasilia,park-sul,595.680,60,Apartamento,1,2,1
brasilia,park-sul,1.897.440,154,Apartamento,4,3,4
brasilia,park-sul,496.500,42,Apartamento,1,1,
brasilia,park-sul,2.111.000,170,Apartamento,4,4,4
brasilia,park-sul,2.450.000,202,Apartamento,4,4,4
brasilia,park-sul,1.862.098,154,Apartamento,4,3,4
brasilia,park-sul,1.420.000,97,Apartamento,3,2,1
brasilia,park-sul,363.586,32,Apartamento,1,1,1
brasilia,park-sul,335.000,35,Flat,1,1,1
brasilia,park-sul,363.586,32,Apartamento,1,1,
brasilia,park-sul,2.582.454,202,Apartamento,4,4,4
brasilia,park-sul,299.084,26,Apartamento,1,1,1
brasilia,park-sul,1.950.000,120,Apartamento,3,2,3
brasilia,park-sul,363.586,32,Apartamento,1,1,
brasilia,park-sul,1.100.000,77,Apartamento,2,2,1
brasilia,park-sul,302.083,25,Apartamento,1,1,1
brasilia,park-sul,5.200.000,544,Apartamento,4,5,4
brasilia,park-sul,245.000,26,Kitnet,1,1,
brasilia,park-sul,292.000,34,Apartamento,1,1,
brasilia,park-sul,5.251.967,545,Casa,4,5,4
brasilia,park-sul,2.582.500,202,Apartamento,4,4,4
brasilia,park-sul,1.650.000,121,Apartamento,4,2,4
brasilia,park-sul,1.020.000,79,Apartamento,3,2,1
brasilia,park-sul,1.460.000,97,Apartamento,3,2,1
brasilia,park-sul,1.250.000,86,Apartamento,3,2,1
brasilia,park-sul,1.380.000,96,Apartamento,3,2,1
brasilia,park-sul,1.444.000,97,Apartamento,3,2,
brasilia,park-sul,450.000,43,Apartamento,1,,
brasilia,park-sul,2.190.000,165,Apartamento,4,3,4
brasilia,park-sul,880.000,77,Apartamento,2,1,2
brasilia,park-sul,2.450.000,202,Apartamento,4,4,4
brasilia,park-sul,1.897.440,154,Apartamento,4,3,4
brasilia,park-sul,418.851,34,Apartamento,1,1,1
brasilia,park-sul,1.460.000,97,Apartamento,3,2,1
brasilia,park-sul,308.170,25,Apartamento,1,1,
brasilia,park-sul,2.500.000,205,Apartamento,4,4,4
brasilia,park-sul,230.000,26,Kitnet,1,1,
brasilia,park-sul,2.520.000,202,Apartamento,4,3,4
brasilia,park-sul,366.191,33,Apartamento,1,1,1
brasilia,park-sul,2.508.000,202,Apartamento,4,,5
brasilia,park-sul,2.190.000,165,Apartamento,4,3,4
brasilia,park-sul,318.000,36,Kitnet,1,1,
brasilia,park-sul,240.000,27,Kitnet,1,1,
brasilia,park-sul,2.250.000,171,Apartamento,3,3,3
brasilia,park-sul,2.784.928,202,Apartamento,4,4,4
brasilia,park-sul,373.350,33,Apartamento,1,1,
brasilia,park-sul,2.430.000,202,Apartamento,4,,6
brasilia,park-sul,302.012,26,Apartamento,1,1,
brasilia,park-sul,2.663.542,226,Apartamento,4,4,4
brasilia,park-sul,2.595.000,205,Apartamento,4,4,4
brasilia,park-sul,460.000,42,Apartamento,1,1,
brasilia,park-sul,2.000.000,134,Apartamento,3,2,3
brasilia,park-sul,420.000,38,Apartamento,1,2,1
brasilia,park-sul,1.933.000,154,Apartamento,4,3,4
brasilia,park-sul,1.921.468,154,Apartamento,4,3,4
brasilia,park-sul,355.000,36,Apartamento,2,1,
brasilia,park-sul,1.900.000,120,Apartamento,3,2,3
brasilia,park-sul,320.000,27,Apartamento,1,,1
brasilia,park-sul,2.450.000,202,Apartamento,4,4,4
brasilia,park-sul,496.462,42,Apartamento,1,1,
brasilia,park-sul,1.570.000,102,Apartamento,3,2,1
brasilia,park-sul,535.000,50,Flat,2,1,1
brasilia,park-sul,5.999.870,404,Apartamento,4,4,4
brasilia,park-sul,2.011.487,154,Apartamento,4,3,4
brasilia,park-sul,680.000,76,Loja,,1,2
brasilia,park-sul,30.000,12,Garagem,,3,
brasilia,park-sul,2.250.000,171,Apartamento,3,3,3
brasilia,park-sul,2.566.000,205,Apartamento,4,,4
brasilia,park-sul,2.250.000,176,Apartamento,3,3,3
brasilia,park-sul,621.100,60,Apartamento,1,2,1
brasilia,park-sul,1.020.000,77,Apartamento,3,,1
brasilia,park-sul,419.000,34,Apartamento,1,1,
brasilia,park-sul,305.111,26,Apartamento,1,1,1
brasilia,park-sul,338.000,31,Flat,1,1,
brasilia,park-sul,1.550.000,120,Apartamento,4,2,3
brasilia,park-sul,6.500.000,621,Apartamento,4,5,4
brasilia,park-sul,669.000,55,Apartamento,1,1,1
brasilia,park-sul,2.582.454,202,Apartamento,4,4,4
brasilia,park-sul,345.000,35,Kitnet,1,1,
brasilia,park-sul,306.133,26,Apartamento,1,1,
brasilia,park-sul,1.490.000,121,Apartamento,3,2,2
brasilia,park-sul,750.000,76,Sala,,1,
brasilia,park-sul,310.000,31,Flat,1,1,
brasilia,park-sul,334.918,26,Apartamento,1,1,
brasilia,park-sul,298.000,31,Sala,,1,
brasilia,park-sul,380.000,44,Flat,1,1,1
brasilia,park-sul,425.000,44,Flat,1,1,1
brasilia,park-sul,1.885.000,120,Apartamento,3,,3
brasilia,park-sul,249.000,27,Apartamento,1,1,1
brasilia,park-sul,348.709,34,Flat,1,1,1
brasilia,park-sul,1.440.000,97,Apartamento,3,2,1
brasilia,park-sul,1.100.000,76,Apartamento,3,2,3
brasilia,park-sul,290.000,27,Apartamento,1,1,
brasilia,park-sul,2.300.000,178,Apartamento,3,2,3
brasilia,park-sul,2.724.456,202,Apartamento,4,4,4
brasilia,park-sul,840.000,78,Apartamento,3,2,1
brasilia,park-sul,305.000,88,Apartamento,3,2,1
brasilia,park-sul,345.000,35,Kitnet,1,1,
brasilia,park-sul,1.550.000,99,Apartamento,3,2,1
brasilia,park-sul,30.000,12,Garagem,,1,
brasilia,park-sul,1.420.000,97,Apartamento,3,2,1
brasilia,park-sul,399.000,37,Apartamento,1,2,1
brasilia,park-sul,402.098,34,Apartamento,1,1,
brasilia,park-sul,450.000,35,Kitnet,1,1,1
brasilia,park-sul,995.000,70,Apartamento,2,2,2
brasilia,park-sul,260.000,30,Sala,,1,
brasilia,park-sul,2.590.129,202,Apartamento,4,4,4
brasilia,park-sul,270.000,35,Prédio,,1,
brasilia,park-sul,1.800.000,138,Apartamento,3,2,3
brasilia,park-sul,295.000,26,Flat,1,1,
brasilia,park-sul,550.000,48,Flat,1,1,1
brasilia,park-sul,625.000,44,Apartamento,1,1,1
brasilia,park-sul,2.784.928,205,Apartamento,4,4,4
brasilia,park-sul,250.000,28,Apartamento,1,1,
brasilia,park-sul,340.000,30,Kitnet,1,1,1
brasilia,park-sul,300.000,35,Sala,,1,
brasilia,park-sul,40.000,5,Garagem,,1,
brasilia,park-sul,1.475.000,99,Apartamento,3,2,1
brasilia,park-sul,314.083,29,Apartamento,1,1,1
brasilia,park-sul,2.642.841,205,Apartamento,4,4,4
brasilia,park-sul,1.020.000,80,Apartamento,3,2,1
brasilia,park-sul,295.000,28,Sala,,,
brasilia,park-sul,29.000,15,Garagem,,,
brasilia,park-sul,140.000,54,Apartamento,1,,
brasilia,park-sul,529.000,50,Apartamento,2,1,1
brasilia,park-sul,240.000,27,Kitnet,1,1,1
brasilia,park-sul,1.140.000,75,Apartamento,2,1,2
brasilia,park-sul,1.445.000,97,Apartamento,3,2,1
brasilia,park-sul,1.445.000,97,Apartamento,3,2,1
brasilia,park-sul,500.000,5737,Sala,,1,
brasilia,park-sul,400.000,44,Apartamento,1,1,1
brasilia,park-sul,1.579.900,121,Apartamento,4,2,3
brasilia,park-sul,1.360.000,104,Apartamento,3,1,3
brasilia,park-sul,147.000,170,Casa,3,,1
brasilia,park-sul,2.190.000,165,Apartamento,4,3,4
brasilia,park-sul,2.150.000,154,Apartamento,4,3,4
brasilia,park-sul,350.000,31,Flat,1,,1
brasilia,park-sul,1.100.000,74,Apartamento,2,2,1
brasilia,park-sul,1.897.440,154,Apartamento,4,3,4
brasilia,park-sul,1.070.000,70,Apartamento,4,2,2
brasilia,park-sul,220.000,78,Apartamento,3,2,1
brasilia,park-sul,130.000,75,Sala,,,
brasilia,park-sul,2.275.000,145,Apartamento,4,3,2
brasilia,park-sul,1.440.000,97,Apartamento,3,2,1
brasilia,park-sul,1.720.000,128,Apartamento,3,3,1
brasilia,park-sul,5.409.526,545,Casa,4,5,4
brasilia,park-sul,830.000,79,Apartamento,3,2,1
brasilia,park-sul,2.582.460,202,Apartamento,4,4,4
brasilia,park-sul,680.000,76,Loja,,,
brasilia,park-sul,1.950.000,120,Apartamento,3,3,3
brasilia,park-sul,255.000,26,Kitnet,1,1,
brasilia,park-sul,380.000,37,Loja,,1,
brasilia,park-sul,260.000,28,Kitnet,1,1,
brasilia,park-sul,2.450.000,202,Apartamento,4,4,4
brasilia,park-sul,465.000,36,Loja,,2,
